order_item_id,order_id,product_id,quantity,price
2114,2557,57,1,97.98
2115,1671,140,4,65.96
2116,712,462,3,67.76
2117,1181,92,5,61.64
2118,2053,227,2,29.05
2119,2984,105,3,25.37
2120,2547,317,5,88.8
2121,1535,392,5,82.14
2122,1476,123,1,10.81
2123,1295,415,1,29.8
2124,2667,39,5,25.92
2125,1139,246,5,21.86
2126,2816,460,2,9.63
2127,1907,417,5,21.29
2128,1329,379,2,99.78
2129,106,371,5,13.72
2130,1029,208,3,90.89
2131,978,381,4,55.83
2132,2788,423,4,94.28
2133,1264,106,1,98.84
2134,2604,37,3,65.03
2135,55,218,4,74.96
2136,2419,200,1,73.91
2137,1547,415,5,64.53
2138,993,384,4,91.75
2139,2487,53,2,80.9
2140,262,266,4,61.78
2141,2868,322,1,41.65
2142,37,218,1,85.7
2143,1091,225,1,38.25
2144,37,53,1,90.54
2145,1305,2,2,74.08
2146,783,42,4,9.19
2147,1042,390,1,22.79
2148,1969,85,5,93.19
2149,2544,278,4,79.97
2150,2095,493,2,65.69
2151,463,474,2,10.71
2152,1602,455,1,30.11
2153,2876,316,5,33.06
2154,1524,19,4,63.76
2155,1560,317,5,82.37
2156,1855,259,3,20.57
2157,253,332,1,32.16
2158,1140,430,3,17.96
2159,1607,8,4,26.17
2160,2001,87,2,72.03
2161,2185,470,4,11.43
2162,1450,297,3,21.12
2163,2887,475,3,75.29
2164,2903,444,5,30.96
2165,1326,338,4,71.27
2166,874,459,4,71.72
2167,2494,258,2,61.34
2168,118,175,3,52.4
2169,2355,241,5,65.92
2170,856,200,4,46.28
2171,1922,160,1,8.83
2172,2403,112,5,30.9
2173,2756,275,1,35.06
2174,1150,419,2,59.13
2175,969,175,4,75.5
2176,547,272,3,77.91
2177,2592,210,5,65.11
2178,1570,218,1,86.19
2179,1717,109,3,34.19
2180,1917,465,4,6.62
2181,1992,168,1,80.73
2182,357,30,1,52.54
2183,531,200,2,68.01
2184,1556,160,3,91.91
2185,2157,12,2,86.19
2186,1415,299,3,10.78
2187,1430,403,5,65.15
2188,1318,208,3,27.84
2189,646,411,3,65.89
2190,1928,396,4,77.56
2191,2420,170,1,83.18
2192,2961,458,4,92.51
2193,1485,397,3,48.58
2194,916,249,3,58.21
2195,2977,181,2,36.37
2196,699,88,3,94.13
2197,2257,425,3,44.83
2198,2428,433,1,12.82
2199,2015,413,3,78.42
2200,647,437,4,60.95
2201,2600,465,2,64.01
2202,2305,352,4,36.14
2203,664,108,5,42.75
2204,1044,348,5,95.27
2205,2310,316,1,18.51
2206,918,341,5,37.24
2207,156,225,1,10.59
2208,1075,389,1,37.54
2209,2927,43,2,31.87
2210,1700,289,3,49.63
2211,1312,114,5,37.37
2212,2897,104,5,87.72
2213,1537,362,2,36.7
2214,2520,146,4,11.68
2215,536,371,4,76.04
2216,90,139,1,53.56
2217,577,12,4,80.11
2218,838,135,4,12.24
2219,2160,307,4,54.93
2220,774,230,2,54.52
2221,2666,196,3,99.68
2222,773,338,2,70.7
2223,169,147,1,72.63
2224,2511,34,4,13.08
2225,1576,25,2,24.22
2226,2775,119,1,52.94
2227,1531,150,3,13.25
2228,2663,155,2,44.87
2229,1761,28,2,69.31
2230,2583,310,2,13.28
2231,1931,467,5,56.33
2232,2995,82,1,7.98
2233,985,477,4,51.12
2234,2963,478,4,52.37
2235,1875,401,4,48.22
2236,1705,176,4,40.86
2237,1463,179,3,36.43
2238,239,107,3,90.45
2239,2066,57,5,36.43
2240,2851,129,2,39.03
2241,2957,57,1,90.67
2242,573,196,5,24.41
2243,1291,191,2,27.33
2244,202,276,5,74.5
2245,555,99,2,22.92
2246,337,106,3,69.48
2247,287,160,5,34.92
2248,117,238,1,18.61
2249,1026,9,4,18.17
2250,1731,8,4,46.8
2251,2939,55,3,65.06
2252,506,383,3,34.04
2253,2077,245,4,19.93
2254,1721,492,3,58.44
2255,1003,377,3,67.79
2256,1857,357,5,48.09
2257,224,90,5,31.78
2258,1790,291,3,83.38
2259,692,177,2,68.34
2260,646,118,3,53.19
2261,845,233,4,78.0
2262,659,192,5,22.17
2263,1084,272,5,62.25
2264,347,303,5,95.6
2265,1230,426,5,39.03
2266,339,197,3,64.37
2267,276,384,5,31.25
2268,1613,337,3,99.85
2269,1772,129,3,18.72
2270,2393,4,1,29.49
2271,1518,87,3,87.94
2272,2156,193,4,56.14
2273,1353,131,4,89.61
2274,284,258,5,49.64
2275,2000,307,3,77.63
2276,512,458,3,40.7
2277,179,384,5,69.51
2278,936,217,4,18.61
2279,2629,488,3,90.85
2280,526,465,5,71.28
2281,235,409,3,68.27
2282,1891,248,1,83.72
2283,2029,124,3,71.6
2284,1735,22,2,15.06
2285,401,114,3,6.19
2286,1997,301,5,17.11
2287,2807,382,1,41.61
2288,1099,180,4,35.74
2289,727,250,3,32.42
2290,734,368,5,72.6
2291,2731,448,2,87.57
2292,2301,387,4,51.54
2293,2057,174,1,96.15
2294,2786,27,4,91.19
2295,1603,267,5,11.67
2296,1469,381,4,15.43
2297,1332,187,4,69.35
2298,332,441,4,44.39
2299,2385,457,3,98.13
2300,2317,123,4,93.75
2301,979,199,3,43.7
2302,58,175,5,88.85
2303,1285,62,4,16.07
2304,294,113,2,60.77
2305,1702,97,2,17.51
2306,1522,477,1,53.52
2307,1529,203,5,43.39
2308,2431,66,1,95.14
2309,2627,364,4,90.84
2310,1848,433,3,58.01
2311,2867,450,4,60.07
2312,2267,156,5,50.76
2313,2079,322,5,99.09
2314,812,44,5,45.36
2315,920,30,3,20.39
2316,2569,27,3,72.32
2317,1593,293,2,22.14
2318,1424,417,5,74.52
2319,1729,129,2,27.33
2320,494,69,4,31.75
2321,2402,470,1,15.51
2322,1600,105,1,76.55
2323,371,293,5,86.91
2324,999,239,1,84.5
2325,1487,342,3,26.49
2326,1591,3,4,79.87
2327,712,99,1,44.26
2328,1427,214,4,24.58
2329,1446,252,4,40.5
2330,2541,375,3,20.79
2331,2491,267,3,81.04
2332,8,410,3,88.59
2333,2908,19,2,86.24
2334,653,241,2,6.75
2335,523,158,5,21.54
2336,1821,156,4,24.67
2337,1331,66,2,79.77
2338,1693,42,1,57.89
2339,2829,386,2,6.22
2340,995,428,5,5.31
2341,1759,439,5,36.3
2342,2729,212,2,67.83
2343,2303,172,2,92.26
2344,2723,448,1,72.47
2345,385,336,2,52.74
2346,322,239,4,80.54
2347,123,415,2,65.57
2348,1737,198,4,26.71
2349,2667,369,5,33.85
2350,718,260,1,66.75
2351,649,213,3,60.24
2352,1147,173,1,23.29
2353,2802,252,5,9.68
2354,709,342,5,31.42
2355,127,427,2,51.6
2356,896,177,2,68.3
2357,441,338,2,19.75
2358,1028,379,3,16.98
2359,2824,230,3,44.38
2360,402,299,3,9.51
2361,2997,128,1,40.07
2362,2054,233,5,10.85
2363,275,65,4,36.33
2364,1164,435,5,32.75
2365,2220,310,1,52.55
2366,656,410,5,95.84
2367,975,260,5,90.45
2368,17,465,1,36.16
2369,1133,301,4,46.96
2370,1695,138,5,13.48
2371,1639,372,1,43.78
2372,1442,226,4,84.72
2373,564,261,2,96.09
2374,2881,485,4,15.31
2375,2325,336,3,67.37
2376,2902,476,5,68.31
2377,98,456,2,58.46
2378,2302,439,3,60.14
2379,1215,98,3,75.33
2380,1311,235,4,84.2
2381,1677,443,4,12.3
2382,974,471,5,55.93
2383,1790,176,3,6.56
2384,140,363,5,85.83
2385,2857,189,5,37.93
2386,1640,382,4,53.98
2387,581,485,2,58.61
2388,2668,499,3,96.13
2389,2422,388,2,41.44
2390,63,473,1,60.02
2391,1167,45,2,65.53
2392,126,213,4,15.08
2393,1341,344,2,43.93
2394,2890,272,4,55.82
2395,1796,70,1,68.55
2396,120,463,2,93.01
2397,2917,110,5,94.28
2398,411,484,1,20.0
2399,2367,317,4,42.62
2400,1953,220,2,47.07
2401,72,103,4,26.24
2402,1025,258,2,98.76
2403,1538,186,4,50.89
2404,1885,328,1,60.03
2405,2853,2,3,43.54
2406,1336,252,3,84.7
2407,794,302,4,51.47
2408,140,163,3,42.15
2409,1846,104,5,28.18
2410,1608,129,5,5.54
2411,1400,139,4,89.96
2412,2678,273,4,75.9
2413,988,368,1,76.73
2414,2120,496,5,45.73
2415,511,30,2,36.4
2416,388,70,5,81.08
2417,1731,430,4,17.14
2418,1115,254,5,89.99
2419,2812,17,5,36.14
2420,212,157,1,85.69
2421,1204,198,1,84.04
2422,2492,404,4,78.01
2423,54,21,1,11.68
2424,2376,344,1,96.79
2425,144,231,2,54.31
2426,1312,132,4,46.9
2427,2905,119,3,74.2
2428,1160,125,4,76.56
2429,951,420,5,65.44
2430,133,284,5,31.25
2431,863,55,5,55.46
2432,2357,194,4,11.43
2433,898,74,1,24.11
2434,55,180,3,16.96
2435,2705,278,3,67.2
2436,2908,90,3,64.87
2437,425,45,5,67.34
2438,805,387,3,62.11
2439,59,296,3,20.77
2440,2366,145,1,83.44
2441,1285,290,4,64.04
2442,2416,19,2,77.23
2443,572,127,5,56.51
2444,1834,348,4,98.79
2445,1595,437,4,8.45
2446,2592,199,2,84.95
2447,2145,296,3,90.15
2448,291,458,2,79.2
2449,1269,9,2,58.6
2450,1927,282,2,55.71
2451,1175,149,2,7.03
2452,410,262,2,43.71
2453,660,354,5,68.13
2454,2596,320,4,72.04
2455,739,198,4,28.02
2456,684,450,1,49.83
2457,1427,478,3,58.13
2458,2257,167,1,26.13
2459,432,40,4,53.39
2460,232,175,4,83.77
2461,1663,432,4,51.86
2462,2429,70,5,57.5
2463,553,391,1,88.08
2464,242,472,2,55.41
2465,1819,164,4,30.63
2466,1465,258,5,76.48
2467,761,122,1,24.88
2468,54,194,4,51.44
2469,1975,57,5,87.83
2470,696,137,5,49.85
2471,717,194,3,37.45
2472,1907,33,2,92.73
2473,1155,296,4,50.28
2474,1060,358,3,14.0
2475,1267,162,2,48.0
2476,728,182,4,73.32
2477,1218,348,5,55.53
2478,1324,72,4,67.2
2479,2473,294,1,72.18
2480,2133,188,1,77.38
2481,422,420,1,34.89
2482,1773,244,2,79.8
2483,2226,443,3,12.08
2484,1884,220,3,74.92
2485,2026,19,3,10.73
2486,1695,385,5,5.88
2487,2493,279,2,52.88
2488,859,35,5,26.22
2489,1778,166,1,21.86
2490,1987,164,5,95.54
2491,212,128,3,75.92
2492,1410,193,2,70.37
2493,847,399,5,59.92
2494,1001,154,5,97.3
2495,1473,71,3,78.08
2496,1852,28,3,12.33
2497,1382,370,4,86.06
2498,2614,69,4,23.28
2499,2228,4,2,81.39
2500,1104,347,2,49.08
2501,1547,57,5,76.01
2502,1597,396,2,72.95
2503,2819,262,4,60.1
2504,1896,491,3,50.73
2505,2963,413,2,95.5
2506,884,324,4,7.34
2507,2804,285,3,66.89
2508,1144,241,5,76.96
2509,2847,95,4,55.03
2510,2338,445,2,92.21
2511,2502,80,2,73.77
2512,1150,47,2,93.65
2513,2875,115,2,53.49
2514,2856,1,4,22.62
2515,986,351,5,28.82
2516,3000,49,5,39.25
2517,1400,189,3,11.12
2518,2209,314,2,35.24
2519,2171,455,2,13.13
2520,15,27,2,37.98
2521,921,15,2,90.93
2522,650,259,2,45.95
2523,782,168,3,87.75
2524,38,158,4,60.06
2525,2240,488,4,39.23
2526,411,219,5,60.5
2527,1789,335,2,13.78
2528,606,400,3,10.67
2529,1712,89,5,43.74
2530,2197,161,4,32.76
2531,2561,108,3,46.63
2532,208,351,5,83.28
2533,2205,90,2,6.93
2534,697,436,3,56.72
2535,726,267,5,80.19
2536,2621,149,4,49.35
2537,2722,110,4,24.89
2538,1625,104,2,6.56
2539,2270,151,4,8.98
2540,1922,81,4,96.91
2541,624,264,1,27.38
2542,850,359,4,34.6
2543,202,264,3,79.37
2544,2735,256,3,59.24
2545,2588,47,4,81.67
2546,982,131,2,86.55
2547,2785,18,2,94.56
2548,251,366,1,41.88
2549,963,394,4,46.0
2550,589,269,3,39.47
2551,1304,157,1,32.56
2552,11,274,3,48.1
2553,1550,78,2,90.03
2554,1442,39,1,65.22
2555,2095,160,5,45.56
2556,150,196,4,76.01
2557,2703,405,1,22.35
2558,1596,457,1,33.14
2559,2422,10,1,47.01
2560,2509,338,3,23.93
2561,2598,320,1,91.36
2562,2946,195,2,90.64
2563,1137,38,1,44.56
2564,2567,252,5,56.71
2565,1309,241,2,85.6
2566,605,466,1,45.9
2567,230,448,2,91.56
2568,1122,79,2,78.55
2569,2344,100,3,30.28
2570,1042,434,1,48.79
2571,278,329,1,70.27
2572,703,316,5,40.61
2573,692,125,1,99.09
2574,2617,477,1,84.85
2575,1777,228,1,29.0
2576,1392,120,2,67.42
2577,500,256,1,29.2
2578,2355,390,3,38.9
2579,271,88,5,92.32
2580,2263,356,2,32.81
2581,2372,92,2,5.55
2582,737,260,5,11.86
2583,2678,93,1,53.36
2584,2786,182,2,15.51
2585,1805,447,4,57.02
2586,493,498,2,44.62
2587,1762,86,3,96.66
2588,1342,389,1,50.34
2589,934,365,2,31.46
2590,2459,33,2,89.3
2591,1210,123,1,28.47
2592,2819,385,2,39.71
2593,690,250,3,62.03
2594,623,404,2,58.31
2595,2072,492,3,33.09
2596,2782,430,2,50.77
2597,1610,182,3,25.0
2598,2393,304,3,19.66
2599,2996,288,3,75.05
2600,79,98,2,98.61
2601,2142,211,3,83.01
2602,1178,285,4,67.26
2603,525,303,1,53.96
2604,84,171,1,76.63
2605,1116,480,5,86.22
2606,2707,55,3,60.53
2607,1291,61,5,16.9
2608,866,239,4,21.19
2609,244,315,1,50.91
2610,1184,132,4,59.38
2611,949,291,1,70.72
2612,1932,64,4,94.27
2613,2926,6,1,24.04
2614,1050,183,4,55.15
2615,2065,353,3,91.96
2616,2171,203,3,69.05
2617,1994,387,2,50.49
2618,1140,307,4,43.46
2619,21,227,2,25.82
2620,1551,374,1,77.91
2621,1925,135,1,19.06
2622,2287,55,5,5.15
2623,1788,265,5,25.02
2624,2620,79,3,84.82
2625,544,405,5,69.45
2626,2399,321,3,5.45
2627,885,298,2,78.5
2628,480,206,1,17.99
2629,2490,397,3,50.9
2630,1807,192,2,70.54
2631,1764,215,5,32.52
2632,2290,479,1,25.62
2633,405,219,2,43.04
2634,2144,36,4,34.93
2635,1072,428,5,11.37
2636,1386,125,4,41.62
2637,1097,81,5,83.85
2638,2111,118,5,25.92
2639,857,490,5,77.47
2640,1466,124,5,39.84
2641,2860,452,4,8.97
2642,2677,276,3,22.88
2643,2458,413,5,84.48
2644,970,149,1,13.83
2645,1041,318,5,51.44
2646,2949,156,4,97.94
2647,1116,373,4,24.16
2648,2680,231,4,8.51
2649,2411,488,5,8.79
2650,1709,235,5,11.45
2651,1270,187,4,97.78
2652,1378,295,4,94.85
2653,955,313,4,13.94
2654,129,340,2,78.46
2655,1028,11,3,49.66
2656,1645,278,5,14.17
2657,210,266,1,32.87
2658,449,362,4,96.81
2659,1286,220,5,65.72
2660,879,17,4,86.27
2661,662,413,1,90.3
2662,2060,339,5,48.35
2663,1860,411,1,69.36
2664,1739,488,5,60.88
2665,1586,164,5,48.95
2666,949,211,2,34.28
2667,288,61,1,30.05
2668,1360,226,5,92.13
2669,1719,231,1,94.38
2670,1578,168,4,70.95
2671,2250,426,1,57.56
2672,589,431,5,84.81
2673,681,435,4,77.02
2674,2556,329,5,53.34
2675,2657,85,3,59.86
2676,2760,299,1,64.33
2677,1657,14,5,32.76
2678,2946,357,3,69.35
2679,2295,399,3,88.19
2680,792,239,2,10.86
2681,1140,110,4,90.42
2682,833,64,5,35.48
2683,2317,207,4,7.07
2684,505,223,5,84.29
2685,1046,281,1,30.74
2686,1252,2,1,10.62
2687,1114,19,4,40.11
2688,185,77,2,78.55
2689,504,27,4,34.67
2690,166,228,5,51.2
2691,2394,211,5,75.36
2692,723,376,5,52.81
2693,1353,384,3,19.62
2694,845,381,3,29.57
2695,2412,365,4,59.69
2696,2455,77,3,15.92
2697,2630,471,5,50.64
2698,799,416,4,43.75
2699,1318,142,4,74.61
2700,1501,261,4,84.45
2701,2877,482,2,95.7
2702,1984,466,1,91.47
2703,2871,166,2,97.52
2704,2851,74,3,66.52
2705,2418,29,4,70.85
2706,2030,236,1,58.03
2707,799,366,4,5.19
2708,2602,55,4,32.5
2709,920,359,1,29.43
2710,647,180,4,95.64
2711,242,24,3,16.49
2712,408,210,4,85.44
2713,1905,181,2,50.63
2714,3,225,1,99.11
2715,1835,295,4,14.75
2716,1762,110,3,5.88
2717,1211,92,4,19.94
2718,2952,312,1,70.32
2719,863,263,5,64.76
2720,1996,466,4,48.88
2721,555,478,2,85.58
2722,1796,18,2,75.13
2723,1278,127,1,42.65
2724,951,295,1,35.26
2725,1266,216,3,89.15
2726,517,172,4,10.15
2727,1159,197,4,98.94
2728,2099,81,1,69.8
2729,1786,318,1,42.12
2730,441,164,3,8.12
2731,757,202,1,27.57
2732,121,360,5,87.73
2733,1931,116,1,87.19
2734,634,406,1,82.48
2735,2918,222,4,46.71
2736,1663,497,3,32.22
2737,18,167,2,74.91
2738,733,143,2,64.58
2739,2671,59,4,97.89
2740,1137,114,3,26.25
2741,683,484,5,75.81
2742,301,239,5,68.23
2743,1498,284,1,27.78
2744,2128,17,3,48.04
2745,766,60,2,40.93
2746,1817,439,5,76.93
2747,2677,287,4,33.18
2748,1361,427,3,17.67
2749,452,162,1,7.87
2750,46,377,3,68.23
2751,2039,5,3,96.58
2752,641,319,3,8.43
2753,1633,273,4,89.5
2754,1094,149,1,17.04
2755,783,176,5,60.34
2756,2862,280,5,46.23
2757,710,478,3,58.33
2758,2445,78,4,28.42
2759,1765,13,1,41.37
2760,767,172,3,10.98
2761,358,248,5,87.89
2762,1830,356,3,12.18
2763,2397,103,4,88.36
2764,1026,302,3,25.7
2765,708,233,2,30.38
2766,1029,414,3,55.35
2767,82,343,1,64.32
2768,2018,217,2,15.64
2769,1102,214,1,42.69
2770,2799,193,1,35.39
2771,2867,412,4,78.15
2772,1017,78,2,17.11
2773,2766,405,3,90.78
2774,1842,21,5,14.0
2775,10,55,3,55.16
2776,443,86,5,73.45
2777,297,316,5,55.85
2778,179,397,5,62.1
2779,2697,129,2,47.51
2780,1238,284,1,81.9
2781,1646,264,1,51.32
2782,2464,128,1,74.14
2783,2135,437,1,35.74
2784,2220,413,5,62.76
2785,49,169,5,8.97
2786,495,138,1,23.3
2787,1158,365,1,37.29
2788,137,284,1,71.01
2789,198,174,4,98.19
2790,2909,114,3,95.93
2791,2123,369,4,81.98
2792,2423,303,1,65.3
2793,433,399,2,99.97
2794,399,211,4,59.0
2795,1713,12,2,96.28
2796,308,83,3,91.04
2797,1836,425,4,78.7
2798,591,259,1,19.16
2799,2808,371,3,58.77
2800,779,204,2,9.9
2801,1096,319,5,83.24
2802,1080,300,3,61.89
2803,706,200,1,86.89
2804,609,1,2,26.29
2805,2966,432,3,75.78
2806,1514,214,3,52.07
2807,492,389,4,42.12
2808,2012,436,5,65.01
2809,865,12,3,98.1
2810,2555,177,1,33.8
2811,2054,292,4,32.62
2812,412,204,3,38.41
2813,2165,198,2,88.19
2814,2894,478,5,88.36
2815,779,407,2,78.04
2816,927,12,4,99.64
2817,1111,458,5,92.16
2818,1580,131,1,92.1
2819,1693,51,2,68.6
2820,2329,187,3,51.55
2821,1314,279,4,16.26
2822,55,353,3,86.25
2823,820,296,2,34.67
2824,149,266,2,40.05
2825,2595,418,3,84.84
2826,2767,328,4,53.92
2827,1446,290,5,93.15
2828,512,302,2,6.44
2829,2507,197,3,41.18
2830,804,92,3,68.11
2831,2450,213,2,95.43
2832,1785,353,2,18.19
2833,1698,276,2,12.88
2834,713,241,3,26.92
2835,1042,63,5,24.56
2836,2488,361,3,96.7
2837,2601,241,5,83.01
2838,135,83,2,89.93
2839,73,46,4,52.23
2840,2777,499,1,44.95
2841,2311,152,3,87.42
2842,73,69,4,67.75
2843,2341,147,3,48.21
2844,1495,342,2,31.37
2845,2632,145,2,64.02
2846,126,381,2,22.7
2847,977,377,1,83.56
2848,1767,430,4,96.8
2849,2348,327,1,89.4
2850,1729,328,4,96.17
2851,1053,241,4,66.36
2852,557,385,1,72.68
2853,400,41,1,33.05
2854,2259,118,5,28.78
2855,1919,434,5,21.47
2856,74,406,1,66.03
2857,1831,241,4,79.66
2858,1417,330,2,22.9
2859,1158,73,2,35.83
2860,2423,116,5,17.32
2861,1081,66,3,89.08
2862,2018,245,4,78.15
2863,1868,234,3,39.4
2864,2763,174,1,20.66
2865,437,338,5,54.93
2866,1411,96,1,14.48
2867,1155,270,3,46.04
2868,143,117,4,23.01
2869,944,299,4,72.59
2870,2189,251,5,84.06
2871,1220,91,1,77.02
2872,2733,147,4,36.47
2873,2819,321,5,78.33
2874,1011,189,5,80.2
2875,1275,229,4,10.32
2876,1571,296,2,69.83
2877,728,270,3,27.93
2878,2643,328,1,19.27
2879,1300,159,4,12.72
2880,1720,365,4,61.25
2881,1188,211,4,66.26
2882,2152,341,1,54.38
2883,2333,265,4,25.45
2884,1697,383,1,87.95
2885,2352,167,5,73.27
2886,2611,168,5,17.83
2887,265,59,5,36.86
2888,1795,89,2,95.52
2889,1361,493,1,13.3
2890,1151,236,2,51.96
2891,2339,217,2,43.1
2892,806,259,5,41.01
2893,1447,150,5,94.65
2894,2022,348,4,59.17
2895,2900,246,5,64.57
2896,630,415,2,6.93
2897,2254,368,1,7.21
2898,124,50,3,21.9
2899,1671,342,4,61.63
2900,1619,94,3,13.15
2901,2001,166,5,37.32
2902,1038,444,5,77.89
2903,176,290,4,47.3
2904,2591,358,1,68.06
2905,33,1,3,64.96
2906,1447,264,4,90.52
2907,1118,81,2,50.96
2908,2759,461,3,88.27
2909,2952,355,5,96.07
2910,1735,179,2,63.82
2911,2115,102,1,95.24
2912,1415,59,4,16.81
2913,1904,80,3,11.07
2914,2673,112,3,24.54
2915,963,168,2,94.73
2916,1898,192,4,69.59
2917,2039,228,2,28.82
2918,2959,403,2,41.86
2919,1372,273,4,35.65
2920,848,341,1,5.86
2921,2904,332,5,46.57
2922,378,132,1,49.68
2923,1956,39,2,87.41
2924,123,490,4,13.11
2925,2705,296,5,8.35
2926,1083,202,4,89.3
2927,1689,310,4,84.09
2928,1119,243,2,80.4
2929,370,236,1,76.32
2930,698,149,2,39.98
2931,1734,257,2,79.35
2932,207,112,2,38.09
2933,808,199,5,40.31
2934,592,453,3,35.96
2935,1825,373,4,51.51
2936,1312,374,1,50.08
2937,2295,389,1,75.88
2938,2709,256,2,54.65
2939,918,335,5,33.27
2940,1890,431,4,30.46
2941,2974,213,1,22.42
2942,1552,46,3,62.89
2943,2618,404,5,24.44
2944,1659,344,2,15.2
2945,2348,203,2,86.76
2946,1808,171,4,71.31
2947,1048,115,5,87.41
2948,157,299,3,11.05
2949,2479,429,3,42.36
2950,1643,112,1,10.86
2951,1614,103,4,18.78
2952,484,406,1,39.08
2953,317,200,3,10.37
2954,2091,237,1,87.75
2955,2054,56,1,24.43
2956,2679,187,2,88.0
2957,2818,374,4,76.12
2958,2748,324,2,62.41
2959,1495,477,2,50.86
2960,2575,455,2,77.72
2961,2440,163,5,76.18
2962,1608,226,4,49.54
2963,251,172,3,33.33
2964,2428,300,1,50.05
2965,747,356,5,92.39
2966,1574,312,5,93.39
2967,1334,150,5,22.39
2968,1959,5,1,67.4
2969,2351,127,2,78.71
2970,430,109,2,42.15
2971,2343,100,4,82.46
2972,1724,11,2,11.11
2973,1780,389,5,85.21
2974,1177,39,3,52.47
2975,343,355,2,75.48
2976,277,270,3,21.41
2977,2562,331,3,11.0
2978,2419,181,4,76.52
2979,1938,224,3,36.92
2980,2458,81,2,25.91
2981,1510,186,2,70.63
2982,1324,285,4,68.48
2983,1791,100,1,79.46
2984,620,394,2,56.96
2985,2923,91,5,93.2
2986,965,183,2,56.6
2987,1798,270,5,52.3
2988,1535,372,2,38.32
2989,2452,333,4,33.53
2990,642,211,5,68.1
2991,2044,137,4,31.31
2992,1475,165,1,48.21
2993,619,460,5,28.31
2994,41,473,1,99.88
2995,1448,372,1,55.0
2996,202,479,5,50.62
2997,1652,379,3,82.79
2998,1437,385,1,75.98
2999,1387,278,1,66.8
3000,1311,272,1,15.34
3001,2303,464,5,89.52
3002,1723,250,5,51.72
3003,1065,130,4,46.35
3004,2410,109,4,55.48
3005,2990,281,4,40.81
3006,1574,403,3,41.92
3007,1354,125,2,27.23
3008,1820,227,3,75.66
3009,1673,499,2,23.87
3010,1965,296,2,19.84
3011,2837,221,2,52.69
3012,2524,474,1,37.77
3013,743,112,4,32.57
3014,2251,454,4,28.26
3015,1283,26,3,96.54
3016,473,308,3,5.82
3017,2595,2,3,49.96
3018,1707,14,5,50.43
3019,2628,289,4,20.57
3020,312,139,3,95.2
3021,1994,231,2,97.77
3022,1679,194,1,59.35
3023,1299,298,1,62.62
3024,382,225,3,51.05
3025,2952,119,4,46.4
3026,840,315,4,66.33
3027,2160,180,5,47.79
3028,1227,260,5,69.89
3029,1419,463,3,48.0
3030,1003,58,5,55.85
3031,1075,136,5,93.61
3032,265,471,4,28.1
3033,2313,164,2,37.2
3034,1028,245,4,50.92
3035,971,225,2,12.54
3036,911,260,3,53.95
3037,1821,190,4,90.73
3038,298,403,5,12.73
3039,2246,388,5,84.1
3040,1922,171,3,51.81
3041,2740,276,2,17.05
3042,768,417,5,8.85
3043,117,471,1,35.75
3044,51,164,3,38.31
3045,465,225,2,41.08
3046,2255,187,3,8.08
3047,2988,291,1,59.31
3048,1136,156,2,32.59
3049,515,441,4,14.8
3050,552,97,5,27.26
3051,227,397,4,36.94
3052,829,191,2,88.29
3053,1510,314,4,34.81
3054,2398,344,5,6.91
3055,1622,416,2,52.86
3056,2992,361,1,61.47
3057,1,269,4,58.21
3058,2578,167,4,52.9
3059,2262,75,4,98.5
3060,1905,437,4,28.52
3061,2409,478,4,48.29
3062,2380,329,5,73.85
3063,1792,433,4,44.13
3064,2332,256,5,99.6
3065,2062,415,3,93.34
3066,46,405,1,70.18
3067,1198,143,3,67.87
3068,1818,361,2,62.06
3069,644,484,5,90.0
3070,2988,498,1,70.2
3071,71,476,4,63.15
3072,2911,94,2,43.45
3073,606,230,5,20.04
3074,1187,198,2,6.49
3075,2545,156,1,75.09
3076,1743,256,1,11.43
3077,1811,164,2,60.49
3078,2970,485,4,20.64
3079,2612,162,5,13.6
3080,2418,403,5,48.73
3081,141,260,5,33.9
3082,2027,169,3,77.66
3083,2830,282,1,39.63
3084,1606,174,5,64.53
3085,582,224,5,25.61
3086,2537,485,3,8.16
3087,1858,380,1,38.17
3088,778,437,1,43.83
3089,1702,230,2,11.16
3090,527,274,1,35.17
3091,2243,125,5,47.74
3092,116,424,2,50.93
3093,2133,480,3,26.32
3094,2332,450,5,78.24
3095,458,148,5,21.21
3096,346,115,4,14.83
3097,989,2,4,70.41
3098,2320,19,5,40.34
3099,884,18,4,58.13
3100,2800,472,5,24.4
3101,1742,399,5,93.24
3102,1735,227,2,23.9
3103,1617,218,3,68.34
3104,189,479,4,50.11
3105,1522,479,3,58.59
3106,1839,402,2,74.83
3107,1340,149,1,82.03
3108,1305,484,4,50.73
3109,2700,67,3,97.84
3110,1203,21,2,36.18
3111,2184,334,5,75.05
3112,2246,34,1,64.68
3113,1312,413,3,55.22
3114,620,109,3,51.02
3115,1196,388,3,79.5
3116,2578,77,1,55.01
3117,627,148,1,6.56
3118,1173,44,3,10.63
3119,1913,377,3,60.09
3120,479,208,4,6.31
3121,2749,61,4,77.82
3122,470,45,3,65.35
3123,2580,196,4,13.49
3124,2654,146,1,71.94
3125,1805,340,3,9.28
3126,170,447,3,36.89
3127,1233,18,5,60.78
3128,533,321,4,7.19
3129,2338,319,1,93.05
3130,1575,159,5,80.02
3131,2556,124,3,46.52
3132,1427,379,5,94.82
3133,2777,116,4,25.06
3134,892,207,3,51.29
3135,675,156,3,35.89
