session_id,campaign_id,customer_id,date,landing_page
1682,19,842,2023-06-10,Search
1683,12,718,2023-01-17,Promo
1684,9,623,2023-03-18,Home
1685,11,970,2023-01-06,Search
1686,18,565,2023-02-12,Promo
1687,19,131,2023-04-16,Category
1688,17,731,2023-01-22,Product
1689,5,388,2023-06-05,Promo
1690,2,941,2023-06-09,Category
1691,8,695,2023-06-25,Promo
1692,15,188,2023-04-23,Search
1693,15,515,2023-03-26,Category
1694,17,965,2023-03-14,Product
1695,3,971,2023-03-21,Category
1696,11,866,2023-04-25,Home
1697,3,748,2023-06-03,Product
1698,19,59,2023-01-06,Home
1699,18,952,2023-06-10,Search
1700,17,955,2023-01-14,Product
1701,17,702,2023-04-16,Promo
1702,13,15,2023-06-04,Promo
1703,1,732,2023-02-27,Search
1704,12,251,2023-06-18,Promo
1705,2,622,2023-06-20,Search
1706,17,926,2023-02-22,Product
1707,12,860,2023-02-03,Product
1708,2,433,2023-05-12,Search
1709,12,994,2023-04-06,Home
1710,8,852,2023-03-22,Promo
1711,10,495,2023-01-10,Category
1712,1,756,2023-03-07,Promo
1713,10,952,2023-04-07,Promo
1714,20,869,2023-01-15,Search
1715,1,631,2023-01-12,Search
1716,12,110,2023-03-10,Home
1717,6,412,2023-03-24,Category
1718,14,504,2023-01-04,Product
1719,17,921,2023-01-17,Product
1720,16,8,2023-04-04,Product
1721,8,482,2023-06-09,Search
1722,12,439,2023-03-10,Product
1723,9,112,2023-05-26,Search
1724,15,166,2023-06-27,Product
1725,14,6,2023-03-24,Category
1726,4,195,2023-06-07,Category
1727,13,432,2023-01-05,Category
1728,7,972,2023-01-06,Search
1729,4,432,2023-06-09,Search
1730,5,333,2023-05-16,Search
1731,13,135,2023-05-24,Home
1732,1,130,2023-01-26,Product
1733,1,786,2023-03-17,Product
1734,11,440,2023-01-22,Promo
1735,14,492,2023-06-01,Category
1736,3,780,2023-03-16,Search
1737,5,747,2023-02-20,Promo
1738,9,786,2023-02-08,Home
1739,8,683,2023-03-23,Search
1740,4,718,2023-02-16,Promo
1741,7,876,2023-05-06,Promo
1742,5,235,2023-06-21,Home
1743,2,281,2023-02-13,Product
1744,1,632,2023-02-14,Product
1745,2,390,2023-01-28,Search
1746,8,228,2023-05-10,Category
1747,2,523,2023-04-16,Search
1748,10,113,2023-06-02,Category
1749,12,729,2023-03-09,Search
1750,2,187,2023-02-11,Home
1751,11,218,2023-01-02,Category
1752,20,104,2023-04-09,Search
1753,16,373,2023-02-09,Category
1754,4,686,2023-03-04,Home
1755,5,340,2023-06-18,Category
1756,12,761,2023-06-26,Promo
1757,12,244,2023-05-20,Category
1758,13,90,2023-02-19,Home
1759,20,124,2023-02-21,Home
1760,7,198,2023-05-21,Search
1761,18,634,2023-01-03,Category
1762,16,780,2023-03-24,Product
1763,5,45,2023-05-24,Product
1764,18,729,2023-02-14,Category
1765,12,460,2023-05-12,Home
1766,16,430,2023-04-03,Promo
1767,1,171,2023-05-26,Promo
1768,5,297,2023-03-23,Home
1769,7,759,2023-05-02,Search
1770,18,892,2023-04-22,Promo
1771,15,769,2023-01-06,Promo
1772,13,411,2023-04-18,Promo
1773,6,4,2023-03-07,Product
1774,19,714,2023-05-07,Home
1775,17,725,2023-05-15,Promo
1776,8,304,2023-03-10,Category
1777,6,230,2023-05-04,Home
1778,10,41,2023-05-08,Product
1779,9,895,2023-03-05,Home
1780,7,548,2023-06-08,Home
1781,12,648,2023-01-21,Promo
1782,3,970,2023-03-11,Promo
1783,5,419,2023-03-24,Promo
1784,2,641,2023-03-11,Home
1785,9,181,2023-03-08,Category
1786,19,109,2023-01-18,Search
1787,20,565,2023-06-09,Product
1788,11,276,2023-04-08,Product
1789,13,160,2023-05-21,Search
1790,14,378,2023-02-24,Product
1791,16,186,2023-04-03,Search
1792,6,194,2023-02-27,Promo
1793,6,664,2023-04-24,Category
1794,6,907,2023-01-10,Product
1795,20,193,2023-04-22,Home
1796,14,252,2023-02-03,Search
1797,4,742,2023-06-13,Promo
1798,1,618,2023-02-24,Home
1799,1,113,2023-04-13,Home
1800,5,255,2023-06-02,Home
1801,20,14,2023-03-05,Home
1802,11,874,2023-01-18,Home
1803,16,778,2023-02-05,Promo
1804,6,315,2023-04-27,Category
1805,8,58,2023-04-05,Promo
1806,18,127,2023-06-09,Home
1807,18,304,2023-01-04,Home
1808,14,146,2023-05-27,Home
1809,8,438,2023-02-01,Search
1810,10,232,2023-02-12,Search
1811,4,504,2023-06-23,Product
1812,4,980,2023-01-08,Category
1813,20,342,2023-03-03,Home
1814,2,620,2023-03-03,Product
1815,17,343,2023-02-14,Promo
1816,14,154,2023-02-22,Category
1817,10,357,2023-05-27,Home
1818,12,956,2023-03-16,Category
1819,3,808,2023-06-26,Home
1820,5,328,2023-02-25,Product
1821,16,835,2023-04-15,Home
1822,14,983,2023-01-19,Category
1823,11,131,2023-02-03,Product
1824,11,507,2023-04-12,Search
1825,14,617,2023-04-23,Category
1826,8,393,2023-02-26,Search
1827,18,547,2023-05-16,Search
1828,8,394,2023-05-18,Home
1829,14,540,2023-05-23,Promo
1830,8,720,2023-06-26,Home
1831,1,209,2023-02-12,Home
1832,16,981,2023-03-18,Product
1833,12,370,2023-01-02,Product
1834,5,856,2023-03-15,Promo
1835,7,848,2023-04-08,Product
1836,5,121,2023-01-24,Product
1837,1,713,2023-04-24,Search
1838,4,679,2023-03-02,Promo
1839,20,892,2023-01-16,Product
1840,12,145,2023-01-05,Home
1841,1,583,2023-02-03,Search
1842,6,482,2023-02-25,Product
1843,10,482,2023-06-17,Search
1844,15,801,2023-06-11,Home
1845,5,62,2023-03-04,Home
1846,6,516,2023-05-25,Product
1847,14,697,2023-01-13,Search
1848,9,942,2023-05-23,Promo
1849,8,434,2023-05-10,Product
1850,17,387,2023-03-03,Product
1851,13,634,2023-06-07,Home
1852,6,843,2023-02-13,Promo
1853,3,837,2023-05-27,Search
1854,13,848,2023-04-11,Search
1855,12,663,2023-02-02,Search
1856,4,107,2023-02-09,Home
1857,11,29,2023-03-20,Product
1858,18,110,2023-03-06,Home
1859,1,775,2023-02-20,Category
1860,7,654,2023-02-18,Home
1861,3,584,2023-02-09,Promo
1862,16,47,2023-01-19,Home
1863,10,9,2023-03-03,Category
1864,17,200,2023-03-13,Category
1865,12,998,2023-04-24,Product
1866,4,340,2023-06-22,Search
1867,4,515,2023-06-17,Product
1868,13,489,2023-01-19,Promo
1869,6,156,2023-01-10,Search
1870,3,976,2023-01-21,Product
1871,5,788,2023-02-26,Product
1872,20,668,2023-05-17,Promo
1873,5,348,2023-03-15,Category
1874,14,41,2023-03-20,Search
1875,20,622,2023-02-07,Home
1876,16,100,2023-02-19,Home
1877,10,561,2023-02-25,Home
1878,15,322,2023-04-04,Product
1879,3,287,2023-03-06,Promo
1880,3,73,2023-03-12,Product
1881,15,265,2023-06-25,Search
1882,15,666,2023-03-25,Product
1883,16,41,2023-01-19,Category
1884,14,878,2023-03-13,Promo
1885,15,376,2023-06-05,Promo
1886,12,86,2023-05-11,Search
1887,9,899,2023-05-15,Home
1888,2,759,2023-05-21,Product
1889,18,9,2023-06-27,Product
1890,13,163,2023-01-10,Promo
1891,3,229,2023-04-28,Search
1892,3,358,2023-04-22,Search
1893,18,922,2023-04-21,Search
1894,6,750,2023-01-03,Home
1895,14,205,2023-04-25,Search
1896,11,351,2023-03-03,Promo
1897,16,118,2023-04-07,Category
1898,18,160,2023-04-02,Search
1899,7,328,2023-02-21,Promo
1900,13,64,2023-01-20,Category
1901,7,56,2023-04-16,Product
1902,14,277,2023-01-25,Category
1903,3,146,2023-06-06,Home
1904,3,306,2023-03-13,Search
1905,7,686,2023-04-17,Category
1906,2,95,2023-02-27,Search
1907,10,169,2023-03-25,Product
1908,16,487,2023-03-14,Promo
1909,6,989,2023-06-26,Search
1910,19,399,2023-03-23,Home
1911,20,204,2023-05-26,Home
1912,19,632,2023-06-22,Product
1913,11,15,2023-03-22,Product
1914,16,886,2023-04-05,Category
1915,14,270,2023-01-26,Promo
1916,15,966,2023-06-01,Product
1917,19,100,2023-06-15,Home
1918,7,431,2023-02-24,Promo
1919,13,222,2023-02-20,Category
1920,19,979,2023-02-07,Home
1921,12,17,2023-03-27,Category
1922,4,717,2023-03-17,Search
1923,14,421,2023-06-15,Category
1924,18,437,2023-03-27,Promo
1925,6,470,2023-03-04,Search
1926,18,610,2023-03-06,Product
1927,13,292,2023-05-14,Search
1928,20,961,2023-06-10,Home
1929,4,92,2023-01-26,Home
1930,4,509,2023-05-14,Promo
1931,15,516,2023-05-04,Promo
1932,10,873,2023-01-22,Search
1933,15,565,2023-02-08,Search
1934,16,974,2023-01-07,Home
1935,15,423,2023-03-26,Search
1936,8,520,2023-01-12,Category
1937,9,315,2023-03-22,Search
1938,1,922,2023-06-08,Search
1939,1,158,2023-01-01,Category
1940,20,326,2023-05-27,Category
1941,14,248,2023-02-19,Promo
1942,20,660,2023-04-07,Search
1943,19,440,2023-01-26,Product
1944,6,413,2023-06-13,Category
1945,14,237,2023-05-06,Home
1946,5,517,2023-06-26,Home
1947,13,864,2023-06-19,Category
1948,11,209,2023-05-06,Home
1949,14,12,2023-01-01,Promo
1950,20,725,2023-02-01,Promo
1951,13,26,2023-01-19,Product
1952,12,192,2023-04-21,Product
1953,10,199,2023-06-08,Promo
1954,13,789,2023-02-24,Category
1955,9,85,2023-06-02,Product
1956,19,888,2023-06-01,Home
1957,20,126,2023-01-15,Home
1958,9,917,2023-02-10,Product
1959,16,865,2023-01-03,Category
1960,4,503,2023-02-13,Home
1961,16,983,2023-04-03,Home
1962,14,385,2023-02-22,Category
1963,6,185,2023-06-15,Category
1964,19,647,2023-01-06,Promo
1965,11,356,2023-01-04,Search
1966,18,6,2023-05-20,Product
1967,9,949,2023-05-24,Home
1968,1,549,2023-02-20,Home
1969,5,222,2023-05-17,Category
1970,1,336,2023-01-07,Product
1971,5,275,2023-02-03,Category
1972,3,357,2023-04-07,Promo
1973,15,764,2023-06-10,Search
1974,13,945,2023-04-17,Product
1975,7,704,2023-03-06,Category
1976,19,813,2023-04-04,Promo
1977,7,977,2023-03-06,Search
1978,14,611,2023-04-15,Category
1979,4,622,2023-03-20,Search
1980,19,362,2023-04-07,Category
1981,3,461,2023-06-27,Product
1982,9,601,2023-01-17,Search
1983,17,361,2023-03-20,Search
1984,6,829,2023-01-04,Category
1985,6,367,2023-04-26,Product
1986,12,381,2023-01-07,Product
1987,1,327,2023-03-04,Home
1988,7,477,2023-06-11,Promo
1989,18,68,2023-03-08,Search
1990,7,540,2023-03-20,Product
1991,9,734,2023-01-18,Promo
1992,19,915,2023-06-03,Search
1993,14,326,2023-06-25,Category
1994,2,822,2023-02-07,Search
1995,9,432,2023-04-02,Home
1996,6,616,2023-01-15,Category
1997,8,591,2023-05-13,Home
1998,19,5,2023-03-01,Search
1999,13,38,2023-03-05,Promo
2000,11,661,2023-05-02,Home
2001,4,850,2023-01-16,Search
2002,9,325,2023-06-10,Category
2003,18,794,2023-04-03,Category
2004,2,403,2023-04-20,Category
2005,16,870,2023-06-15,Home
2006,4,30,2023-03-20,Product
2007,1,143,2023-01-27,Home
2008,14,232,2023-03-28,Product
2009,12,836,2023-01-07,Promo
2010,2,266,2023-01-23,Home
2011,10,77,2023-01-02,Category
2012,20,811,2023-03-23,Search
2013,6,948,2023-03-23,Product
2014,4,130,2023-05-15,Category
2015,19,910,2023-02-25,Search
2016,4,535,2023-06-15,Promo
2017,16,678,2023-02-19,Search
2018,16,232,2023-03-11,Home
2019,10,729,2023-03-25,Home
2020,8,676,2023-03-18,Product
2021,3,996,2023-06-03,Search
2022,1,687,2023-01-07,Product
2023,13,193,2023-04-27,Search
2024,7,834,2023-01-11,Promo
2025,11,779,2023-05-17,Category
2026,5,869,2023-06-15,Promo
2027,8,939,2023-01-05,Category
2028,20,526,2023-04-15,Product
2029,3,285,2023-04-07,Search
2030,10,975,2023-02-22,Promo
2031,5,473,2023-06-04,Home
2032,8,17,2023-06-04,Search
2033,1,488,2023-02-09,Promo
2034,9,122,2023-04-12,Promo
2035,14,218,2023-01-12,Product
2036,14,521,2023-04-17,Category
2037,9,379,2023-01-15,Home
2038,13,750,2023-01-21,Search
2039,7,413,2023-02-10,Product
2040,17,623,2023-05-09,Search
2041,4,698,2023-05-14,Home
2042,4,225,2023-06-08,Home
2043,19,273,2023-01-02,Product
2044,4,283,2023-01-18,Product
2045,13,402,2023-05-23,Search
2046,9,508,2023-01-08,Product
2047,7,356,2023-02-26,Category
2048,10,752,2023-06-20,Home
2049,17,930,2023-01-06,Promo
2050,10,874,2023-04-24,Product
2051,3,171,2023-02-11,Product
2052,5,986,2023-03-15,Home
2053,14,343,2023-06-16,Home
2054,3,175,2023-02-09,Home
2055,16,598,2023-05-12,Home
2056,8,484,2023-04-28,Home
2057,1,581,2023-01-27,Category
2058,17,172,2023-02-17,Product
2059,10,824,2023-01-04,Category
2060,12,559,2023-04-16,Category
2061,9,374,2023-06-16,Search
2062,12,309,2023-01-27,Category
2063,20,496,2023-05-25,Home
2064,17,746,2023-03-22,Home
2065,8,676,2023-02-14,Product
2066,1,251,2023-03-16,Promo
2067,14,369,2023-06-23,Product
2068,7,943,2023-06-03,Search
2069,9,899,2023-06-04,Promo
2070,6,272,2023-04-17,Category
2071,19,428,2023-03-13,Category
2072,2,594,2023-03-07,Promo
2073,20,126,2023-06-11,Search
2074,12,296,2023-04-19,Home
2075,5,478,2023-01-16,Product
2076,20,572,2023-05-10,Product
2077,10,67,2023-03-16,Category
2078,2,223,2023-01-15,Category
2079,2,501,2023-05-04,Category
2080,12,677,2023-01-14,Home
2081,5,359,2023-01-09,Category
2082,18,159,2023-05-22,Home
2083,5,751,2023-06-09,Product
2084,3,298,2023-04-19,Product
2085,12,255,2023-01-16,Search
2086,4,915,2023-04-13,Category
2087,10,178,2023-03-20,Promo
2088,11,824,2023-04-22,Promo
2089,7,257,2023-02-22,Product
2090,7,309,2023-04-18,Category
2091,19,950,2023-01-10,Search
2092,13,802,2023-05-06,Search
2093,17,453,2023-01-05,Category
2094,12,480,2023-05-22,Category
2095,14,985,2023-04-15,Search
2096,18,28,2023-04-01,Search
2097,5,630,2023-01-25,Category
2098,17,383,2023-02-19,Product
2099,19,899,2023-05-18,Category
2100,13,129,2023-01-25,Search
2101,15,827,2023-06-01,Promo
2102,2,87,2023-04-27,Home
2103,4,342,2023-03-27,Promo
2104,10,580,2023-01-27,Search
2105,2,125,2023-06-11,Promo
2106,2,719,2023-06-17,Product
2107,18,759,2023-05-05,Search
2108,5,309,2023-02-08,Category
2109,16,639,2023-06-01,Product
2110,1,157,2023-01-03,Promo
2111,4,254,2023-01-17,Product
2112,1,853,2023-01-16,Promo
2113,2,949,2023-04-13,Home
2114,16,189,2023-03-13,Product
2115,20,698,2023-05-09,Search
2116,4,443,2023-06-20,Product
2117,6,146,2023-06-01,Product
2118,18,206,2023-02-17,Search
2119,10,684,2023-04-10,Home
2120,12,684,2023-05-16,Category
2121,4,476,2023-04-13,Search
2122,1,291,2023-04-05,Search
2123,13,12,2023-01-19,Promo
2124,20,456,2023-03-02,Home
2125,15,904,2023-03-05,Search
2126,6,367,2023-03-01,Promo
2127,12,925,2023-05-07,Promo
2128,3,179,2023-04-17,Product
2129,19,348,2023-03-21,Search
2130,5,286,2023-06-28,Category
2131,16,386,2023-04-03,Search
2132,6,590,2023-05-22,Promo
2133,9,133,2023-06-17,Category
2134,12,599,2023-05-19,Promo
2135,2,31,2023-04-03,Product
2136,4,512,2023-02-04,Search
2137,8,791,2023-03-25,Product
2138,13,774,2023-01-06,Search
2139,20,257,2023-01-02,Home
2140,3,453,2023-01-28,Category
2141,1,946,2023-05-21,Product
2142,15,387,2023-03-04,Product
2143,18,205,2023-06-19,Product
2144,15,696,2023-03-16,Category
2145,6,445,2023-02-07,Promo
2146,19,25,2023-02-03,Home
2147,5,915,2023-02-02,Home
2148,14,582,2023-03-25,Promo
2149,6,699,2023-01-11,Promo
2150,7,585,2023-04-07,Search
2151,12,634,2023-05-12,Promo
2152,3,450,2023-02-26,Search
2153,3,583,2023-06-13,Home
2154,17,306,2023-02-26,Home
2155,8,53,2023-01-16,Promo
2156,1,230,2023-05-11,Category
2157,12,70,2023-03-13,Product
2158,18,590,2023-03-03,Product
2159,17,320,2023-05-20,Search
2160,18,715,2023-05-02,Home
2161,9,669,2023-05-16,Home
2162,14,268,2023-01-11,Product
2163,2,143,2023-03-25,Product
2164,11,947,2023-05-27,Home
2165,3,825,2023-02-16,Promo
2166,2,355,2023-05-23,Home
2167,20,952,2023-04-20,Home
2168,5,278,2023-05-16,Home
2169,16,520,2023-01-02,Product
2170,14,490,2023-06-12,Category
2171,2,27,2023-02-01,Product
2172,13,699,2023-05-20,Home
2173,2,397,2023-05-16,Search
2174,14,719,2023-06-05,Search
2175,4,449,2023-05-05,Home
2176,12,199,2023-05-12,Category
2177,8,238,2023-04-02,Home
2178,8,423,2023-05-01,Promo
2179,1,895,2023-05-02,Product
2180,2,130,2023-01-03,Search
2181,2,322,2023-02-10,Category
2182,8,300,2023-05-21,Product
2183,16,674,2023-05-13,Home
2184,3,257,2023-06-03,Promo
2185,12,920,2023-02-16,Product
2186,10,965,2023-04-23,Category
2187,8,540,2023-05-10,Category
2188,18,516,2023-03-23,Home
2189,14,723,2023-01-12,Promo
2190,3,209,2023-04-09,Product
2191,10,760,2023-05-08,Promo
2192,12,743,2023-02-04,Product
2193,15,666,2023-01-08,Search
2194,16,857,2023-01-01,Home
2195,19,394,2023-03-09,Category
2196,9,876,2023-01-02,Promo
2197,1,884,2023-04-16,Search
2198,2,230,2023-04-15,Product
2199,14,546,2023-04-06,Home
2200,2,555,2023-06-10,Category
2201,11,945,2023-01-20,Category
2202,1,350,2023-05-07,Promo
2203,14,802,2023-04-28,Home
2204,13,976,2023-01-18,Category
2205,14,587,2023-05-15,Promo
2206,6,984,2023-05-09,Search
2207,8,136,2023-04-24,Home
2208,9,88,2023-03-26,Product
2209,11,585,2023-05-10,Search
2210,9,371,2023-01-20,Category
2211,20,13,2023-06-09,Home
2212,11,857,2023-03-19,Category
2213,15,18,2023-02-15,Search
2214,2,990,2023-01-15,Category
2215,18,224,2023-04-21,Search
2216,3,284,2023-01-19,Promo
2217,3,452,2023-05-11,Product
2218,9,266,2023-03-25,Search
2219,6,151,2023-02-08,Promo
2220,8,118,2023-06-02,Home
2221,17,882,2023-02-22,Search
2222,2,567,2023-05-11,Product
2223,9,999,2023-01-23,Category
2224,12,554,2023-01-22,Home
2225,12,112,2023-05-08,Home
2226,4,524,2023-05-15,Home
2227,11,585,2023-02-07,Category
2228,3,658,2023-06-14,Search
2229,1,335,2023-03-05,Promo
2230,14,919,2023-03-11,Category
2231,20,32,2023-04-10,Product
2232,10,953,2023-03-02,Product
2233,4,624,2023-05-01,Product
2234,17,803,2023-03-17,Promo
2235,7,388,2023-06-12,Promo
2236,5,391,2023-01-22,Home
2237,19,516,2023-01-08,Promo
2238,14,552,2023-06-18,Home
2239,2,622,2023-05-26,Search
2240,17,452,2023-06-17,Category
2241,19,301,2023-03-07,Product
2242,12,237,2023-03-08,Search
2243,4,710,2023-03-24,Product
2244,14,371,2023-04-24,Home
2245,17,79,2023-03-18,Category
2246,20,236,2023-06-16,Search
2247,19,848,2023-04-08,Product
2248,14,691,2023-05-08,Promo
2249,20,267,2023-06-05,Category
2250,4,84,2023-03-11,Search
2251,5,590,2023-04-17,Search
2252,7,922,2023-06-25,Product
2253,6,124,2023-04-01,Search
2254,18,729,2023-03-25,Search
2255,5,891,2023-06-04,Home
2256,6,75,2023-04-01,Product
2257,17,941,2023-05-28,Search
2258,5,412,2023-04-12,Promo
2259,10,122,2023-02-23,Category
2260,20,632,2023-03-19,Home
2261,3,757,2023-06-02,Category
2262,15,759,2023-04-14,Search
2263,16,717,2023-03-25,Product
2264,19,939,2023-06-06,Promo
2265,1,608,2023-01-05,Promo
2266,15,389,2023-03-22,Category
2267,17,740,2023-04-06,Promo
2268,4,238,2023-03-25,Category
2269,2,578,2023-04-11,Promo
2270,17,865,2023-05-19,Search
2271,13,327,2023-03-11,Product
2272,7,441,2023-02-02,Promo
2273,20,322,2023-03-19,Home
2274,6,122,2023-03-10,Category
2275,15,230,2023-03-16,Product
2276,20,772,2023-03-09,Home
2277,9,145,2023-02-22,Home
2278,17,773,2023-02-18,Product
2279,2,983,2023-01-20,Promo
2280,7,7,2023-05-26,Search
2281,7,289,2023-01-12,Promo
2282,15,534,2023-04-24,Product
2283,4,734,2023-04-10,Home
2284,16,270,2023-04-14,Home
2285,4,992,2023-02-09,Category
2286,8,745,2023-01-24,Home
2287,17,344,2023-03-06,Category
2288,17,689,2023-04-21,Home
2289,11,914,2023-06-23,Home
2290,17,326,2023-04-04,Product
2291,2,972,2023-05-22,Home
2292,19,386,2023-02-05,Product
2293,9,482,2023-06-07,Product
2294,6,752,2023-04-27,Search
2295,7,651,2023-03-05,Home
2296,7,4,2023-05-28,Search
2297,18,626,2023-01-16,Product
2298,2,429,2023-06-06,Category
2299,19,241,2023-05-13,Category
2300,6,899,2023-04-17,Category
2301,16,502,2023-02-10,Search
2302,18,493,2023-05-12,Category
2303,4,987,2023-01-08,Category
2304,11,254,2023-04-15,Search
2305,15,980,2023-01-06,Category
2306,12,714,2023-06-04,Search
2307,16,861,2023-06-05,Search
2308,8,30,2023-05-14,Category
2309,7,912,2023-03-17,Search
2310,11,268,2023-01-18,Category
2311,15,436,2023-04-13,Search
2312,9,498,2023-03-02,Product
2313,2,316,2023-03-21,Search
2314,19,897,2023-04-08,Product
2315,4,971,2023-05-07,Promo
2316,5,620,2023-05-11,Promo
2317,1,822,2023-01-24,Search
2318,11,935,2023-01-25,Category
2319,2,532,2023-05-03,Product
2320,7,161,2023-03-18,Promo
2321,8,298,2023-04-28,Product
2322,14,221,2023-03-11,Promo
2323,1,37,2023-06-08,Home
2324,17,408,2023-05-04,Search
2325,10,309,2023-01-06,Home
2326,8,35,2023-02-21,Category
2327,13,672,2023-06-04,Search
2328,9,883,2023-02-27,Home
2329,17,740,2023-01-03,Search
2330,18,620,2023-01-01,Product
2331,19,812,2023-01-24,Search
2332,20,880,2023-02-27,Category
2333,17,762,2023-03-14,Home
2334,15,208,2023-03-09,Home
2335,19,483,2023-03-21,Search
2336,3,228,2023-03-14,Search
2337,16,292,2023-05-09,Promo
2338,13,18,2023-05-08,Search
2339,12,782,2023-06-13,Promo
2340,15,230,2023-06-04,Promo
2341,8,458,2023-01-13,Category
2342,4,659,2023-04-19,Category
2343,3,98,2023-03-05,Promo
2344,16,608,2023-02-07,Product
2345,13,632,2023-01-05,Search
2346,19,779,2023-05-24,Product
2347,16,259,2023-01-25,Search
2348,11,855,2023-03-24,Product
2349,19,614,2023-01-11,Search
2350,7,774,2023-01-09,Promo
2351,16,321,2023-04-18,Product
2352,16,527,2023-03-15,Promo
2353,3,944,2023-06-24,Home
2354,3,385,2023-04-23,Product
2355,17,767,2023-01-06,Home
2356,15,891,2023-02-07,Home
2357,16,175,2023-01-14,Promo
2358,18,429,2023-04-05,Search
2359,4,446,2023-01-10,Category
2360,9,536,2023-06-22,Category
2361,19,666,2023-05-12,Product
2362,17,702,2023-02-10,Product
2363,12,532,2023-05-23,Promo
2364,15,216,2023-03-16,Category
2365,5,169,2023-06-24,Promo
2366,16,11,2023-06-27,Category
2367,5,482,2023-04-06,Home
2368,7,205,2023-01-10,Home
2369,11,97,2023-05-15,Home
2370,20,161,2023-05-15,Home
2371,18,905,2023-03-21,Product
2372,1,951,2023-03-21,Product
2373,14,599,2023-03-10,Category
2374,13,957,2023-03-20,Category
2375,7,80,2023-05-18,Promo
2376,7,287,2023-02-04,Product
2377,4,130,2023-03-19,Promo
2378,13,339,2023-05-21,Promo
2379,9,990,2023-05-20,Promo
2380,7,173,2023-06-16,Home
2381,3,952,2023-02-07,Promo
2382,6,487,2023-02-05,Home
2383,2,141,2023-03-03,Promo
2384,16,335,2023-04-14,Category
2385,4,247,2023-05-25,Promo
2386,13,724,2023-04-13,Search
2387,17,325,2023-03-10,Promo
2388,7,979,2023-01-20,Product
2389,9,729,2023-06-27,Product
2390,15,502,2023-04-18,Category
2391,18,922,2023-06-04,Search
2392,6,26,2023-06-12,Category
2393,12,746,2023-04-25,Search
2394,18,898,2023-02-20,Product
2395,6,956,2023-04-12,Home
2396,12,539,2023-02-15,Product
2397,10,337,2023-01-19,Home
2398,17,944,2023-03-09,Home
2399,2,663,2023-05-09,Category
2400,13,45,2023-06-16,Category
2401,2,995,2023-03-21,Promo
2402,16,623,2023-01-28,Search
2403,16,768,2023-04-06,Promo
2404,12,30,2023-01-02,Promo
2405,6,892,2023-06-05,Product
2406,4,58,2023-01-14,Search
2407,2,322,2023-06-23,Home
2408,7,671,2023-05-09,Promo
2409,11,858,2023-06-01,Category
2410,19,740,2023-06-06,Category
2411,13,427,2023-05-01,Home
2412,17,152,2023-01-07,Category
2413,15,46,2023-01-06,Category
2414,17,420,2023-05-07,Product
2415,1,319,2023-06-24,Category
2416,4,350,2023-05-12,Search
2417,3,580,2023-05-27,Search
2418,3,187,2023-01-04,Home
2419,19,642,2023-02-11,Home
2420,1,223,2023-02-26,Category
2421,8,316,2023-04-03,Product
2422,5,318,2023-06-25,Home
2423,10,183,2023-04-23,Category
2424,11,424,2023-02-19,Product
2425,7,182,2023-02-09,Category
2426,15,271,2023-03-23,Home
2427,19,373,2023-04-12,Category
2428,15,850,2023-06-17,Product
2429,19,395,2023-01-27,Product
2430,7,720,2023-05-19,Search
2431,10,213,2023-03-21,Category
2432,18,850,2023-06-17,Category
2433,7,265,2023-01-17,Product
2434,2,945,2023-04-09,Home
2435,6,487,2023-05-22,Product
2436,11,382,2023-04-19,Promo
2437,19,923,2023-04-22,Home
2438,4,645,2023-03-23,Category
2439,14,487,2023-01-06,Category
2440,4,192,2023-03-21,Category
2441,15,560,2023-03-06,Product
2442,20,468,2023-01-15,Promo
2443,14,749,2023-05-23,Search
2444,8,259,2023-04-27,Category
2445,16,695,2023-05-11,Search
2446,8,782,2023-03-02,Promo
2447,14,793,2023-01-14,Category
2448,19,30,2023-05-13,Product
2449,10,908,2023-05-06,Promo
2450,7,975,2023-06-17,Promo
2451,11,808,2023-02-05,Home
2452,5,821,2023-01-10,Category
2453,6,472,2023-04-13,Home
2454,7,905,2023-06-05,Product
2455,3,190,2023-03-10,Product
2456,3,742,2023-02-14,Product
2457,18,866,2023-02-22,Category
2458,6,353,2023-01-16,Home
2459,13,716,2023-04-18,Product
2460,13,852,2023-04-22,Search
2461,4,397,2023-06-08,Product
2462,5,410,2023-03-25,Category
2463,14,612,2023-03-27,Search
2464,12,501,2023-05-03,Promo
2465,20,183,2023-01-08,Product
2466,11,514,2023-03-12,Home
2467,13,937,2023-05-20,Home
2468,5,512,2023-06-08,Product
2469,10,446,2023-01-07,Home
2470,6,436,2023-03-13,Product
2471,13,692,2023-03-10,Search
2472,14,184,2023-01-09,Product
2473,17,855,2023-04-22,Home
2474,3,355,2023-04-26,Home
2475,13,823,2023-06-28,Home
2476,5,589,2023-02-11,Promo
2477,15,12,2023-04-22,Search
2478,13,433,2023-06-22,Home
2479,9,760,2023-03-14,Home
2480,15,515,2023-05-26,Category
2481,11,865,2023-04-23,Promo
2482,6,435,2023-03-04,Promo
2483,3,154,2023-04-28,Home
2484,19,265,2023-03-23,Product
2485,20,746,2023-05-27,Search
2486,15,289,2023-04-02,Home
2487,16,472,2023-01-28,Category
2488,12,259,2023-01-20,Search
2489,10,786,2023-03-22,Home
2490,6,301,2023-05-09,Category
2491,15,333,2023-04-01,Category
2492,20,115,2023-06-02,Category
2493,18,757,2023-06-02,Search
2494,3,548,2023-02-06,Home
